symbol,option_type,bought_price,sl,tp,delta,premium,strike_price,status,mark_prices,rule_id,current_time
SPY   240613C00540000,call,1.585,1.4440157660202066,1.79647635096969,0.606577,1.59,540.0,successful,"[1.585, 1.65, 1.475, 1.475, 1.405, 1.87, 1.885, 1.835, 1.75, 1.51, 1.385, 1.215, 0.925, 1.205, 1.165, 1.115, 1.335, 1.56, 1.725, 1.7, 1.84, 1.9, 1.815, 1.875, 2.07, 1.805, 2.215, 2.06, 2.165, 2.12, 2.25, 2.33, 2.21, 2.455, 2.635, 2.88, 2.4, 2.705, 2.38, 2.405, 2.665, 2.8, 3.115, 2.6]",3,"['541.8539369359191', '06/13/2024 07:44:16 AM', '06/13/2024 08:06:56 AM', '06/13/2024 08:14:27 AM', '06/13/2024 08:21:56 AM', '06/13/2024 06:36:44 AM', '06/13/2024 08:44:08 AM', '06/13/2024 06:51:34 AM', '06/13/2024 06:58:56 AM', '06/13/2024 07:06:18 AM', '06/13/2024 07:13:46 AM', '06/13/2024 07:21:07 AM', '06/13/2024 07:28:04 AM', '06/13/2024 07:35:15 AM', '06/13/2024 07:42:44 AM', '06/13/2024 07:50:05 AM', '06/13/2024 07:57:25 AM', '06/13/2024 08:04:50 AM', '06/13/2024 08:12:03 AM', '06/13/2024 08:19:11 AM', '06/13/2024 08:26:19 AM', '06/13/2024 08:33:27 AM', '06/13/2024 08:40:28 AM', '06/13/2024 08:47:20 AM', '06/13/2024 08:54:10 AM', '06/13/2024 09:01:03 AM', '06/13/2024 09:07:52 AM', '06/13/2024 09:14:43 AM', '06/13/2024 09:21:32 AM', '06/13/2024 09:28:21 AM', '06/13/2024 09:35:16 AM', '06/13/2024 09:42:14 AM', '06/13/2024 09:49:09 AM', '06/13/2024 09:56:06 AM', '06/13/2024 10:03:02 AM', '06/13/2024 10:09:56 AM', '06/13/2024 10:16:52 AM', '06/13/2024 10:23:50 AM', '06/13/2024 10:30:52 AM', '06/13/2024 10:37:46 AM', '06/13/2024 10:44:34 AM', '06/13/2024 10:51:18 AM', '06/13/2024 10:58:04 AM--SUCCESSFUL', '06/13/2024 11:04:50 AM']"
SPY   240604C00524000,call,1.78,1.6366034391963342,1.9950948412054987,0.717631,1.79,524.0,successful,"[1.78, 2.28, 2.075, 2.585, 2.94, 2.695, 2.37, 2.25, 2.615, 2.805, 3.16, 2.75, 2.81, 2.945, 3.02, 2.95, 3.14, 3.815, 4.775, 4.575, 4.57, 4.945, 5.03, 4.67, 3.34, 3.25, 3.615, 3.575, 3.65, 3.495, 3.845, 3.95, 4.315, 4.075, 4.325, 4.23, 4.23, 4.23, 4.23, 4.23, 4.23]",3,"['525.7323862432147', '06/04/2024 07:29:50 AM', '06/04/2024 07:36:32 AM', '06/04/2024 07:43:13 AM', '06/04/2024 07:49:59 AM', '06/04/2024 07:56:43 AM', '06/04/2024 08:03:26 AM', '06/04/2024 08:10:04 AM', '06/04/2024 08:16:48 AM', '06/04/2024 08:23:27 AM', '06/04/2024 08:30:05 AM', '06/04/2024 08:36:44 AM', '06/04/2024 08:43:29 AM', '06/04/2024 08:50:10 AM', '06/04/2024 08:56:57 AM', '06/04/2024 09:03:43 AM', '06/04/2024 09:10:23 AM--TP', '06/04/2024 09:17:04 AM', '06/04/2024 09:23:45 AM', '06/04/2024 09:30:30 AM', '06/04/2024 09:37:11 AM', '06/04/2024 09:43:47 AM', '06/04/2024 09:50:23 AM', '06/04/2024 09:56:58 AM', '06/04/2024 10:03:34 AM', '06/04/2024 10:10:09 AM', '06/04/2024 10:16:46 AM', '06/04/2024 10:23:25 AM', '06/04/2024 10:29:59 AM', '06/04/2024 10:36:38 AM', '06/04/2024 10:43:19 AM', '06/04/2024 10:50:00 AM', '06/04/2024 10:56:40 AM', '06/04/2024 11:03:25 AM', '06/04/2024 11:10:06 AM', '06/04/2024 11:16:51 AM', '06/04/2024 11:23:37 AM', '06/04/2024 11:30:22 AM', '06/04/2024 11:37:17 AM', '06/04/2024 11:44:33 AM', '06/04/2024 11:51:19 AM']"
SPY   240604C00527000,call,0.815,0.6316158108942056,1.0900762836586917,0.561833,0.82,527.0,successful,"[0.815, 0.95, 0.88, 0.82, 0.635, 1.13, 1.32, 1.3, 1.15, 1.44, 1.395, 1.395, 1.395, 1.395, 1.395, 1.395]",3,"['527.6364632435768', '06/04/2024 10:17:22 AM', '06/04/2024 10:24:01 AM', '06/04/2024 10:30:36 AM', '06/04/2024 10:37:16 AM', '06/04/2024 10:43:56 AM', '06/04/2024 10:50:37 AM', '06/04/2024 10:57:17 AM', '06/04/2024 11:04:02 AM', '06/04/2024 11:10:43 AM', '06/04/2024 11:17:28 AM', '06/04/2024 11:24:14 AM', '06/04/2024 11:30:58 AM', '06/04/2024 11:37:54 AM', '06/04/2024 11:45:10 AM--SUCCESSFUL', '06/04/2024 11:51:57 AM']"
SPY   240604C00525000,call,1.145,1.0016034391963342,1.3600948412054987,0.568923,1.15,525.0,successful,"[1.145, 1.48, 1.435, 1.875, 1.875, 1.845, 1.62, 1.51, 1.835, 1.835, 2.23, 1.735, 1.915, 1.96, 1.965, 2.24, 2.255, 3.11, 3.87, 3.55, 3.635, 4.0, 4.13, 3.54, 2.105, 2.475, 2.64, 2.68, 2.545, 2.415, 3.11, 3.32, 3.335, 3.145, 3.44, 3.23, 3.23, 3.23, 3.23, 3.23, 3.23]",3,"['525.7323862432147', '06/04/2024 07:30:50 AM', '06/04/2024 07:37:32 AM', '06/04/2024 07:44:16 AM', '06/04/2024 07:51:01 AM', '06/04/2024 07:57:43 AM', '06/04/2024 08:04:25 AM', '06/04/2024 08:11:05 AM', '06/04/2024 08:17:47 AM', '06/04/2024 08:24:26 AM', '06/04/2024 08:31:06 AM', '06/04/2024 08:37:46 AM', '06/04/2024 08:44:30 AM', '06/04/2024 08:51:12 AM', '06/04/2024 08:57:58 AM', '06/04/2024 09:04:44 AM', '06/04/2024 09:11:25 AM--TP', '06/04/2024 09:18:04 AM', '06/04/2024 09:24:47 AM', '06/04/2024 09:31:32 AM', '06/04/2024 09:38:12 AM', '06/04/2024 09:44:46 AM', '06/04/2024 09:51:23 AM', '06/04/2024 09:57:57 AM', '06/04/2024 10:04:34 AM', '06/04/2024 10:11:09 AM', '06/04/2024 10:17:46 AM', '06/04/2024 10:24:24 AM', '06/04/2024 10:31:00 AM', '06/04/2024 10:37:39 AM', '06/04/2024 10:44:21 AM', '06/04/2024 10:51:01 AM', '06/04/2024 10:57:41 AM', '06/04/2024 11:04:26 AM', '06/04/2024 11:11:07 AM', '06/04/2024 11:17:52 AM', '06/04/2024 11:24:38 AM', '06/04/2024 11:31:32 AM', '06/04/2024 11:38:18 AM', '06/04/2024 11:45:35 AM', '06/04/2024 11:52:21 AM']"
SPY   240531C00523000,call,1.475,1.0336164327932864,2.1370753508100706,0.472963,1.48,523.0,failed,"[1.475, 1.22, 1.165, 1.165, 1.165, 1.165, 1.165, 1.165, 0.285, 0.265, 0.235, 0.245]",3,"['523.3705342688269', '05/30/2024 11:11:53 AM', '05/30/2024 11:18:47 AM', '05/30/2024 11:25:43 AM', '05/30/2024 11:32:33 AM', '05/30/2024 11:39:21 AM', '05/30/2024 11:46:09 AM', '05/30/2024 11:52:53 AM--SL', '05/31/2024 07:44:20 AM', '05/31/2024 07:47:43 AM', '05/31/2024 07:51:10 AM', '05/31/2024 07:54:33 AM']"
SPY   240725C00541000,call,0.87,0.3359481940038574,1.671077708994214,0.495977,0.88,541.0,failed,"[0.87, 0.785, 1.09, 1.96, 2.3, 1.03, 0.5, 0.225, 0.005, 0.005]",3,"['543.1262072239846', '07/25/2024 12:11:27 PM', '07/25/2024 12:18:26 PM', '07/25/2024 12:25:23 PM', '07/25/2024 12:32:21 PM', '07/25/2024 12:39:20 PM--SL', '07/25/2024 12:46:17 PM', '07/25/2024 12:53:11 PM', '07/25/2024 01:00:06 PM', '07/25/2024 01:07:01 PM']"
SPY   240724C00541000,call,1.715,1.4718709043966067,2.07969364340509,0.791557,1.73,541.0,failed,"[1.715, 1.415, 0.665]",3,"['542.8925163824135', '07/24/2024 12:45:36 PM--FAILed', '07/24/2024 12:52:30 PM']"
SPY   240724C00542000,call,1.01,0.7668709043966067,1.37469364340509,0.630559,1.02,542.0,failed,"[1.01, 0.85, 0.275, 0.105]",3,"['542.8925163824135', '07/24/2024 12:44:25 PM', '07/24/2024 12:51:20 PM--SL--FAILed', '07/24/2024 12:58:03 PM']"
SPY   240725C00540000,call,1.565,1.0309481940038574,2.3660777089942138,0.68559,1.58,540.0,failed,"[1.565, 1.425, 1.875, 2.87, 3.22, 1.655, 1.025, 0.46, 0.025, 0.005]",3,"['543.1262072239846', '07/25/2024 12:12:02 PM', '07/25/2024 12:19:02 PM', '07/25/2024 12:25:59 PM', '07/25/2024 12:32:57 PM', '07/25/2024 12:39:56 PM', '07/25/2024 12:46:53 PM--SL', '07/25/2024 12:53:47 PM', '07/25/2024 01:00:42 PM', '07/25/2024 01:07:38 PM']"
SPY   240724C00545000,call,0.925,0.5644625453700656,1.4658061819449018,0.443419,0.93,545.0,failed,"[0.925, 0.715, 0.635, 0.735, 0.625, 0.875, 0.885, 0.575, 0.875, 0.595, 0.465, 0.395, 0.415, 0.405, 0.235, 0.255, 0.215, 0.125, 0.095, 0.115, 0.085, 0.075, 0.085, 0.075, 0.065, 0.085, 0.035, 0.015, 0.005]",3,"['545.4871498185197', '07/24/2024 09:28:33 AM', '07/24/2024 09:38:50 AM', '07/24/2024 09:49:32 AM', '07/24/2024 10:00:23 AM', '07/24/2024 10:10:53 AM', '07/24/2024 10:20:54 AM', '07/24/2024 10:30:51 AM', '07/24/2024 10:42:37 AM', '07/24/2024 10:49:26 AM', '07/24/2024 10:56:13 AM', '07/24/2024 11:03:05 AM', '07/24/2024 11:10:02 AM', '07/24/2024 11:16:48 AM--SL', '07/24/2024 11:23:39 AM', '07/24/2024 11:30:29 AM', '07/24/2024 11:37:17 AM', '07/24/2024 11:44:04 AM', '07/24/2024 11:50:49 AM', '07/24/2024 11:57:30 AM', '07/24/2024 12:04:17 PM', '07/24/2024 12:11:06 PM', '07/24/2024 12:17:54 PM', '07/24/2024 12:24:40 PM', '07/24/2024 12:31:26 PM', '07/24/2024 12:38:16 PM', '07/24/2024 12:45:02 PM', '07/24/2024 12:51:57 PM', '07/24/2024 12:58:39 PM']"
SPY   240724C00544000,call,1.455,1.0944625453700656,1.9958061819449016,0.594247,1.46,544.0,failed,"[1.455, 1.135, 1.085, 1.15, 1.065, 1.45, 1.5, 0.965, 1.37, 0.995, 0.915, 0.78, 0.825, 0.735, 0.545, 0.575, 0.505, 0.285, 0.195, 0.275, 0.175, 0.165, 0.135, 0.165, 0.105, 0.205, 0.075, 0.025]",3,"['545.4871498185197', '07/24/2024 09:28:58 AM', '07/24/2024 09:39:25 AM', '07/24/2024 09:50:11 AM', '07/24/2024 10:00:57 AM', '07/24/2024 10:11:16 AM', '07/24/2024 10:21:26 AM', '07/24/2024 10:31:31 AM', '07/24/2024 10:42:58 AM', '07/24/2024 10:49:47 AM', '07/24/2024 10:56:34 AM', '07/24/2024 11:03:26 AM', '07/24/2024 11:10:24 AM', '07/24/2024 11:17:10 AM', '07/24/2024 11:24:01 AM', '07/24/2024 11:30:50 AM', '07/24/2024 11:37:38 AM--SL', '07/24/2024 11:44:25 AM', '07/24/2024 11:51:10 AM', '07/24/2024 11:57:52 AM', '07/24/2024 12:04:38 PM', '07/24/2024 12:11:27 PM', '07/24/2024 12:18:16 PM', '07/24/2024 12:25:01 PM', '07/24/2024 12:31:47 PM', '07/24/2024 12:38:37 PM', '07/24/2024 12:45:24 PM', '07/24/2024 12:52:18 PM']"
SPY   240726C00542500,call,1.9,1.3659481940038574,2.7010777089942137,0.425107,1.91,542.5,successful,"[1.9, 1.905, 2.26, 2.955, 2.32, 1.905, 1.795, 1.16, 0.775, 0.925, 1.825, 2.095]",3,"['543.1262072239846', '07/25/2024 12:14:53 PM', '07/25/2024 12:21:53 PM', '07/25/2024 12:28:50 PM', '07/25/2024 12:35:48 PM', '07/25/2024 12:42:47 PM', '07/25/2024 12:49:42 PM', '07/25/2024 12:56:37 PM', '07/25/2024 01:03:32 PM', '07/25/2024 01:10:28 PM', '07/26/2024 06:41:44 AM--SUCCESSFUL', '07/26/2024 06:45:15 AM']"
SPY   240614C00542000,call,1.725,1.559863599517945,1.9727046007230824,0.494333,1.73,542.0,failed,"[1.725, 1.175, 1.325, 1.305, 1.115, 1.425, 1.415, 1.385, 1.365, 1.055, 1.185, 1.085, 0.965, 0.975, 1.06, 0.955, 1.185, 1.34, 1.335, 1.285, 1.305, 1.405, 1.215, 1.435, 1.425, 1.355, 1.245, 1.565, 1.435, 1.525, 1.555, 1.435, 1.575, 1.635, 1.62, 1.84, 1.725, 1.81, 1.76, 1.605, 1.785, 1.74, 1.71, 1.505, 0.495, 0.405, 0.405, 0.375, 0.355, 0.405, 0.385, 0.455, 0.575, 0.535, 0.555, 0.555, 0.675, 0.625, 0.535, 0.435, 0.345, 0.315, 0.365, 0.445, 0.505, 0.455, 0.495, 0.505, 0.655, 0.615, 0.485, 0.545, 0.465, 0.405, 0.385, 0.465, 0.515, 0.565, 0.525, 0.625, 0.535, 0.605, 0.665, 0.635, 0.745, 0.735, 0.835, 0.745, 0.745, 0.715, 0.755, 0.785, 0.805, 0.795, 0.615, 0.695, 0.605, 0.665, 0.535, 0.445, 0.515, 0.555, 0.445, 0.405, 0.415, 0.455, 0.675, 0.525, 0.505, 0.475, 0.415, 0.385, 0.445, 0.455, 0.635, 0.465, 0.565, 0.565, 0.445, 0.515, 0.565, 0.615, 0.465, 0.515, 0.52, 0.355, 0.305, 0.255, 0.445, 0.675]",3,"['542.1694543980718', '06/13/2024 07:34:01 AM', '06/13/2024 07:41:34 AM', '06/13/2024 08:11:45 AM', '06/13/2024 08:19:15 AM', '06/13/2024 06:34:05 AM', '06/13/2024 06:41:28 AM', '06/13/2024 06:48:55 AM', '06/13/2024 06:56:22 AM', '06/13/2024 07:03:43 AM', '06/13/2024 07:11:05 AM', '06/13/2024 07:18:32 AM', '06/13/2024 07:25:39 AM', '06/13/2024 07:32:34 AM', '06/13/2024 07:40:03 AM', '06/13/2024 07:47:27 AM', '06/13/2024 07:54:47 AM', '06/13/2024 08:02:14 AM', '06/13/2024 08:09:30 AM', '06/13/2024 08:16:37 AM', '06/13/2024 08:23:44 AM', '06/13/2024 08:30:55 AM', '06/13/2024 08:37:57 AM', '06/13/2024 08:44:54 AM', '06/13/2024 08:51:43 AM', '06/13/2024 08:58:34 AM', '06/13/2024 09:05:26 AM', '06/13/2024 09:12:16 AM', '06/13/2024 09:19:05 AM', '06/13/2024 09:25:55 AM', '06/13/2024 09:32:43 AM', '06/13/2024 09:39:43 AM', '06/13/2024 09:46:42 AM', '06/13/2024 09:53:39 AM', '06/13/2024 10:00:33 AM', '06/13/2024 10:07:28 AM', '06/13/2024 10:14:25 AM', '06/13/2024 10:21:21 AM', '06/13/2024 10:28:22 AM', '06/13/2024 10:35:19 AM', '06/13/2024 10:42:09 AM', '06/13/2024 10:48:54 AM', '06/13/2024 10:55:38 AM', '06/13/2024 11:02:25 AM', '06/14/2024 07:09:04 AM', '06/14/2024 07:12:47 AM', '06/14/2024 07:33:00 AM', '06/14/2024 07:36:22 AM', '06/14/2024 07:39:44 AM', '06/14/2024 07:43:05 AM', '06/14/2024 07:46:29 AM', '06/14/2024 08:08:57 AM', '06/14/2024 08:12:22 AM', '06/14/2024 08:15:44 AM', '06/14/2024 08:19:08 AM', '06/14/2024 08:22:32 AM', '06/14/2024 06:32:41 AM', '06/14/2024 06:36:03 AM', '06/14/2024 06:39:23 AM', '06/14/2024 08:42:46 AM', '06/14/2024 08:46:08 AM', '06/14/2024 06:49:31 AM', '06/14/2024 06:52:54 AM', '06/14/2024 06:56:19 AM', '06/14/2024 06:59:41 AM', '06/14/2024 07:03:04 AM', '06/14/2024 07:06:28 AM', '06/14/2024 07:09:49 AM', '06/14/2024 07:13:11 AM', '06/14/2024 07:16:33 AM', '06/14/2024 07:19:56 AM', '06/14/2024 07:23:18 AM', '06/14/2024 07:26:41 AM', '06/14/2024 07:30:04 AM', '06/14/2024 07:33:46 AM', '06/14/2024 07:37:11 AM', '06/14/2024 07:40:35 AM', '06/14/2024 07:44:14 AM', '06/14/2024 07:48:25 AM', '06/14/2024 07:52:41 AM', '06/14/2024 07:56:16 AM', '06/14/2024 07:59:42 AM', '06/14/2024 08:03:08 AM', '06/14/2024 08:06:31 AM', '06/14/2024 08:09:57 AM', '06/14/2024 08:13:23 AM', '06/14/2024 08:16:47 AM', '06/14/2024 08:20:11 AM', '06/14/2024 08:23:33 AM', '06/14/2024 08:26:55 AM', '06/14/2024 08:30:20 AM', '06/14/2024 08:33:44 AM', '06/14/2024 08:37:08 AM', '06/14/2024 08:40:35 AM', '06/14/2024 08:43:59 AM', '06/14/2024 08:47:25 AM', '06/14/2024 08:50:50 AM', '06/14/2024 08:54:15 AM', '06/14/2024 08:57:41 AM', '06/14/2024 09:01:09 AM', '06/14/2024 09:04:40 AM', '06/14/2024 09:08:06 AM', '06/14/2024 09:11:33 AM', '06/14/2024 09:15:03 AM', '06/14/2024 09:18:31 AM', '06/14/2024 09:21:54 AM', '06/14/2024 09:25:18 AM', '06/14/2024 09:28:42 AM', '06/14/2024 09:32:04 AM', '06/14/2024 09:35:26 AM', '06/14/2024 09:38:49 AM', '06/14/2024 09:42:30 AM', '06/14/2024 09:46:30 AM', '06/14/2024 09:50:24 AM', '06/14/2024 09:54:33 AM', '06/14/2024 09:58:29 AM', '06/14/2024 10:03:33 AM', '06/14/2024 10:08:39 AM', '06/14/2024 10:13:32 AM', '06/14/2024 10:17:59 AM', '06/14/2024 10:22:17 AM', '06/14/2024 10:26:32 AM', '06/14/2024 10:30:54 AM', '06/14/2024 10:35:00 AM', '06/14/2024 10:39:40 AM', '06/14/2024 10:43:51 AM', '06/14/2024 10:48:54 AM', '06/14/2024 10:54:06 AM', '06/14/2024 10:58:39 AM--FAILed', '06/14/2024 11:03:34 AM']"
SPY   240730C00540000,call,1.635,1.3588323554291242,2.049251466856313,0.54213,1.64,540.0,failed,"[1.635, 1.885, 1.645, 1.025, 1.125, 1.315, 1.435, 1.545, 1.555, 1.92, 1.86, 1.905, 1.91, 2.15, 2.61, 2.44, 2.36, 2.555, 2.3, 1.925, 1.72, 1.66, 1.77, 1.915, 2.11, 1.915, 1.935, 2.375, 3.43, 2.77, 0.17]",3,"['541.9828705782835', '07/30/2024 09:44:09 AM', '07/30/2024 09:51:14 AM', '07/30/2024 09:58:24 AM', '07/30/2024 10:05:30 AM', '07/30/2024 10:12:31 AM', '07/30/2024 10:19:33 AM', '07/30/2024 10:26:35 AM', '07/30/2024 10:33:37 AM', '07/30/2024 10:41:18 AM', '07/30/2024 10:48:15 AM', '07/30/2024 10:55:30 AM', '07/30/2024 11:02:38 AM', '07/30/2024 11:09:30 AM', '07/30/2024 11:16:27 AM', '07/30/2024 11:23:23 AM', '07/30/2024 11:30:18 AM', '07/30/2024 11:37:22 AM', '07/30/2024 11:44:36 AM', '07/30/2024 11:51:26 AM', '07/30/2024 11:58:14 AM', '07/30/2024 12:05:00 PM', '07/30/2024 12:11:48 PM', '07/30/2024 12:18:33 PM', '07/30/2024 12:25:16 PM', '07/30/2024 12:32:01 PM', '07/30/2024 12:38:46 PM', '07/30/2024 12:45:33 PM', '07/30/2024 12:52:16 PM', '07/30/2024 12:59:03 PM--SL--FAILed', '07/30/2024 01:05:51 PM']"
