Trade #,Type,Signal,Date/Time,Price USDT,Contracts,Profit USDT,Profit %,Cum. Profit USDT,Cum. Profit %,Run-up USDT,Run-up %,Drawdown USDT,Drawdown %
1373,Entry Long,Buy,2024-02-14 12:00,2738.69,5,200.29,1.46,11370.89,0.02,660.08,4.82,54.37,0.40
1372,Exit Short,SL,2024-02-14 11:15,2673.23,5,-264.75,-2.02,11170.60,-0.03,52.09,0.40,263.41,2.01
1372,Entry Short,Sell,2024-02-13 20:15,2620.81,5,-264.75,-2.02,11170.60,-0.03,52.09,0.40,263.41,2.01
1371,Exit Long,Close,2024-02-13 20:15,2620.81,5,351.31,2.76,11435.35,0.03,692.57,5.43,73.63,0.58
1371,Entry Long,Buy,2024-02-12 18:00,2550.03,5,351.31,2.76,11435.35,0.03,692.57,5.43,73.63,0.58
1370,Exit Short,SL,2024-02-12 18:00,2548.73,5,-252.42,-2.02,11084.04,-0.02,142.25,1.14,251.15,2.01
1370,Entry Short,Sell,2024-02-12 07:30,2498.75,5,-252.42,-2.02,11084.04,-0.02,142.25,1.14,251.15,2.01
1369,Exit Long,Close,2024-02-12 07:30,2498.75,5,-69.56,-0.55,11336.46,-0.01,133.94,1.07,106.81,0.85
1369,Entry Long,Buy,2024-02-11 00:00,2512.16,5,-69.56,-0.55,11336.46,-0.01,133.94,1.07,106.81,0.85
1368,Exit Short,Close,2024-02-11 00:00,2512.16,5,-151.40,-1.22,11406.01,-0.01,12.71,0.10,169.94,1.37
1368,Entry Short,Sell,2024-02-10 14:15,2482.38,5,-151.40,-1.22,11406.01,-0.01,12.71,0.10,169.94,1.37
1367,Exit Long,Close,2024-02-10 14:15,2482.38,5,753.49,6.46,11557.41,0.07,986.13,8.46,116.37,1.00
1367,Entry Long,Buy,2024-02-06 10:30,2331.20,5,753.49,6.46,11557.41,0.07,986.13,8.46,116.37,1.00
1366,Exit Short,Close,2024-02-06 10:30,2331.20,5,-189.81,-1.65,10803.92,-0.02,42.25,0.37,196.10,1.71
1366,Entry Short,Sell,2024-02-05 23:15,2293.70,5,-189.81,-1.65,10803.92,-0.02,42.25,0.37,196.10,1.71
1365,Exit Long,Close,2024-02-05 23:15,2293.70,5,-116.16,-1.00,10993.73,-0.01,106.49,0.92,173.51,1.50
1365,Entry Long,Buy,2024-02-05 10:30,2316.47,5,-116.16,-1.00,10993.73,-0.01,106.49,0.92,173.51,1.50
1364,Exit Short,Close,2024-02-05 10:30,2316.47,5,-80.76,-0.70,11109.89,-0.01,195.20,1.70,95.75,0.83
1364,Entry Short,Sell,2024-02-03 17:15,2300.78,5,-80.76,-0.70,11109.89,-0.01,195.20,1.70,95.75,0.83
1363,Exit Long,Close,2024-02-03 17:15,2300.78,5,22.80,0.20,11190.64,0.00,172.30,1.50,144.55,1.26
1363,Entry Long,Buy,2024-02-01 18:00,2295.76,5,22.80,0.20,11190.64,0.00,172.30,1.50,144.55,1.26
1362,Exit Short,Close,2024-02-01 18:00,2295.76,5,-107.64,-0.95,11167.84,-0.01,187.31,1.65,167.29,1.47
1362,Entry Short,Sell,2024-02-01 00:00,2274.69,5,-107.64,-0.95,11167.84,-0.01,187.31,1.65,167.29,1.47
1361,Exit Long,SL,2024-01-31 22:30,2299.08,5,-236.92,-2.02,11275.48,-0.02,3.08,0.03,235.77,2.01
1361,Entry Long,Buy,2024-01-31 20:15,2346.00,5,-236.92,-2.02,11275.48,-0.02,3.08,0.03,235.77,2.01
1360,Exit Short,Close,2024-01-31 20:15,2346.00,5,-42.74,-0.37,11512.40,0.00,292.23,2.50,61.32,0.52
1360,Entry Short,Sell,2024-01-31 08:15,2337.92,5,-42.74,-0.37,11512.40,0.00,292.23,2.50,61.32,0.52
1359,Exit Long,Close,2024-01-31 08:15,2337.92,5,195.98,1.71,11555.14,0.02,471.75,4.10,38.15,0.33
1359,Entry Long,Buy,2024-01-29 19:30,2298.26,5,195.98,1.71,11555.14,0.02,471.75,4.10,38.15,0.33
1358,Exit Short,SL,2024-01-29 19:30,2306.27,5,-228.43,-2.02,11359.16,-0.02,144.07,1.27,227.28,2.01
1358,Entry Short,Sell,2024-01-28 23:15,2261.04,5,-228.43,-2.02,11359.16,-0.02,144.07,1.27,227.28,2.01
1357,Exit Long,Close,2024-01-28 23:15,2261.04,5,165.31,1.48,11587.59,0.02,401.24,3.60,163.01,1.46
1357,Entry Long,Buy,2024-01-26 05:15,2227.53,5,165.31,1.48,11587.59,0.02,401.24,3.60,163.01,1.46
1356,Exit Short,Close,2024-01-26 05:15,2227.53,5,-109.22,-0.99,11422.29,-0.01,184.35,1.67,183.20,1.66
1356,Entry Short,Sell,2024-01-25 07:30,2206.13,5,-109.22,-0.99,11422.29,-0.01,184.35,1.67,183.20,1.66
1355,Exit Long,SL,2024-01-24 23:15,2201.35,5,-226.87,-2.02,11531.51,-0.02,11.18,0.10,225.77,2.01
1355,Entry Long,Buy,2024-01-24 13:30,2246.28,5,-226.87,-2.02,11531.51,-0.02,11.18,0.10,225.77,2.01
1354,Exit Short,SL,2024-01-24 13:30,2262.65,5,-224.09,-2.02,11758.38,-0.02,252.79,2.28,222.96,2.01
1354,Entry Short,Sell,2024-01-23 14:15,2218.28,5,-224.09,-2.02,11758.38,-0.02,252.79,2.28,222.96,2.01
1353,Exit Short,TP,2024-01-23 14:15,2211.31,5,1226.22,9.98,11982.47,0.12,1227.32,9.99,48.43,0.39
1353,Entry Short,Sell,2024-01-22 02:15,2457.02,5,1226.22,9.98,11982.47,0.12,1227.32,9.99,48.43,0.39
1352,Exit Long,Close,2024-01-22 02:15,2457.02,5,-150.12,-1.21,10756.25,-0.01,1.56,0.01,178.99,1.44
1352,Entry Long,Buy,2024-01-20 05:15,2486.55,5,-150.12,-1.21,10756.25,-0.01,1.56,0.01,178.99,1.44
1351,Exit Short,Close,2024-01-20 05:15,2486.55,5,272.14,2.14,10906.38,0.03,628.38,4.94,170.17,1.34
1351,Entry Short,Sell,2024-01-17 10:30,2541.48,5,272.14,2.14,10906.38,0.03,628.38,4.94,170.17,1.34
1350,Exit Long,Close,2024-01-17 10:30,2541.48,5,5.36,0.04,10634.24,0.00,368.23,2.90,200.77,1.58
1350,Entry Long,Buy,2024-01-15 14:15,2539.90,5,5.36,0.04,10634.24,0.00,368.23,2.90,200.77,1.58
1349,Exit Short,Close,2024-01-15 14:15,2539.90,5,-10.89,-0.09,10628.88,0.00,339.88,2.68,50.12,0.39
1349,Entry Short,Sell,2024-01-14 13:30,2538.23,5,-10.89,-0.09,10628.88,0.00,339.88,2.68,50.12,0.39
1348,Exit Short,SL,2024-01-13 05:15,2554.02,5,-252.93,-2.02,10639.77,-0.03,226.55,1.81,251.65,2.01
1348,Entry Short,Sell,2024-01-13 00:00,2503.94,5,-252.93,-2.02,10639.77,-0.03,226.55,1.81,251.65,2.01
1347,Exit Long,SL,2024-01-13 00:00,2552.60,5,-263.08,-2.02,10892.70,-0.03,574.65,4.41,261.80,2.01
1347,Entry Long,Buy,2024-01-11 01:30,2604.70,5,-263.08,-2.02,10892.70,-0.03,574.65,4.41,261.80,2.01
1346,Exit Long,TP,2024-01-11 01:30,2561.82,5,1162.05,9.98,11155.78,0.12,1163.34,9.99,68.51,0.59
1346,Entry Long,Buy,2024-01-10 01:30,2328.92,5,1162.05,9.98,11155.78,0.12,1163.34,9.99,68.51,0.59
1345,Exit Short,SL,2024-01-10 00:00,2339.18,5,-231.67,-2.02,9993.72,-0.02,353.20,3.08,230.50,2.01
1345,Entry Short,Sell,2024-01-09 12:00,2293.31,5,-231.67,-2.02,9993.72,-0.02,353.20,3.08,230.50,2.01
1344,Exit Long,Close,2024-01-09 12:00,2293.31,5,178.37,1.58,10225.39,0.02,511.12,4.53,21.68,0.19
1344,Entry Long,Buy,2024-01-08 15:00,2257.18,5,178.37,1.58,10225.39,0.02,511.12,4.53,21.68,0.19
1343,Exit Short,SL,2024-01-08 15:00,2265.49,5,-224.39,-2.02,10047.01,-0.02,277.04,2.49,223.26,2.01
1343,Entry Short,Sell,2024-01-08 01:30,2221.06,5,-224.39,-2.02,10047.01,-0.02,277.04,2.49,223.26,2.01
1342,Exit Short,SL,2024-01-06 01:30,2267.60,5,-224.60,-2.02,10271.41,-0.02,84.54,0.76,223.46,2.01
1342,Entry Short,Sell,2024-01-05 18:45,2223.13,5,-224.60,-2.02,10271.41,-0.02,84.54,0.76,223.46,2.01
1341,Exit Long,SL,2024-01-05 04:30,2229.67,5,-229.80,-2.02,10496.00,-0.02,100.71,0.89,228.69,2.01
1341,Entry Long,Buy,2024-01-04 18:00,2275.18,5,-229.80,-2.02,10496.00,-0.02,100.71,0.89,228.69,2.01
1340,Exit Short,SL,2024-01-03 15:45,2248.30,5,-222.68,-2.02,10725.81,-0.02,10.30,0.09,221.55,2.01
1340,Entry Short,Sell,2024-01-03 15:00,2204.21,5,-222.68,-2.02,10725.81,-0.02,10.30,0.09,221.55,2.01
1339,Exit Short,TP,2024-01-03 15:00,2133.28,5,1182.95,9.98,10948.48,0.12,1184.01,9.99,86.99,0.73
1339,Entry Short,Sell,2024-01-02 18:00,2370.32,5,1182.95,9.98,10948.48,0.12,1184.01,9.99,86.99,0.73
1338,Exit Long,Close,2024-01-02 18:00,2370.32,5,285.36,2.47,9765.53,0.03,607.39,5.25,22.46,0.19
1338,Entry Long,Buy,2024-01-01 18:45,2312.78,5,285.36,2.47,9765.53,0.03,607.39,5.25,22.46,0.19
1337,Exit Short,SL,2024-01-01 18:00,2318.96,5,-229.65,-2.02,9480.18,-0.02,1.31,0.01,228.49,2.01
1337,Entry Short,Sell,2024-01-01 06:45,2273.49,5,-229.65,-2.02,9480.18,-0.02,1.31,0.01,228.49,2.01
1336,Exit Long,SL,2024-01-01 01:30,2264.44,5,-233.39,-2.02,9709.82,-0.02,69.44,0.60,232.26,2.01
1336,Entry Long,Buy,2023-12-31 14:15,2310.66,5,-233.39,-2.02,9709.82,-0.02,69.44,0.60,232.26,2.01
1335,Exit Short,Close,2023-12-31 14:15,2310.66,5,262.81,2.22,9943.21,0.03,543.67,4.60,126.43,1.07
1335,Entry Short,Sell,2023-12-28 18:45,2363.69,5,262.81,2.22,9943.21,0.03,543.67,4.60,126.43,1.07
1334,Exit Long,Close,2023-12-28 18:45,2363.69,5,557.69,4.95,9680.40,0.06,1018.02,9.04,7.93,0.07
1334,Entry Long,Buy,2023-12-27 12:00,2251.69,5,557.69,4.95,9680.40,0.06,1018.02,9.04,7.93,0.07
1333,Exit Short,Close,2023-12-27 12:00,2251.69,5,139.23,1.22,9122.70,0.01,504.61,4.43,141.19,1.24
1333,Entry Short,Sell,2023-12-24 23:15,2279.99,5,139.23,1.22,9122.70,0.01,504.61,4.43,141.19,1.24
1332,Exit Long,SL,2023-12-24 13:30,2275.23,5,-234.50,-2.02,8983.47,-0.02,23.09,0.20,233.36,2.01
1332,Entry Long,Buy,2023-12-24 05:15,2321.67,5,-234.50,-2.02,8983.47,-0.02,23.09,0.20,233.36,2.01
1331,Exit Short,SL,2023-12-24 03:45,2321.88,5,-229.95,-2.02,9217.97,-0.02,48.31,0.42,228.79,2.01
1331,Entry Short,Sell,2023-12-23 06:00,2276.35,5,-229.95,-2.02,9217.97,-0.02,48.31,0.42,228.79,2.01
1330,Exit Long,Close,2023-12-23 06:00,2276.35,5,75.58,0.67,9447.92,0.01,424.72,3.76,68.63,0.61
1330,Entry Long,Buy,2023-12-22 08:15,2260.78,5,75.58,0.67,9447.92,0.01,424.72,3.76,68.63,0.61
1329,Exit Long,SL,2023-12-21 18:00,2210.60,5,-227.83,-2.02,9372.34,-0.02,132.32,1.17,226.73,2.01
1329,Entry Long,Buy,2023-12-21 14:15,2255.72,5,-227.83,-2.02,9372.34,-0.02,132.32,1.17,226.73,2.01
1328,Exit Short,SL,2023-12-21 13:30,2236.84,5,-221.51,-2.02,9600.17,-0.02,19.80,0.18,220.40,2.01
1328,Entry Short,Sell,2023-12-21 04:30,2192.98,5,-221.51,-2.02,9600.17,-0.02,19.80,0.18,220.40,2.01
1327,Exit Long,SL,2023-12-20 22:30,2163.86,5,-223.04,-2.02,9821.68,-0.02,306.55,2.78,221.95,2.01
1327,Entry Long,Buy,2023-12-20 07:30,2208.03,5,-223.04,-2.02,9821.68,-0.02,306.55,2.78,221.95,2.01
1326,Exit Short,Close,2023-12-20 07:30,2208.03,5,-97.35,-0.89,10044.72,-0.01,268.76,2.46,153.59,1.40
1326,Entry Short,Sell,2023-12-19 17:15,2189.00,5,-97.35,-0.89,10044.72,-0.01,268.76,2.46,153.59,1.40
1325,Exit Long,Close,2023-12-19 17:15,2189.00,5,-125.65,-1.14,10142.07,-0.01,213.64,1.93,156.31,1.41
1325,Entry Long,Buy,2023-12-19 00:00,2213.69,5,-125.65,-1.14,10142.07,-0.01,213.64,1.93,156.31,1.41
1324,Exit Short,Close,2023-12-19 00:00,2213.69,5,255.11,2.25,10267.72,0.03,741.87,6.55,116.18,1.03
1324,Entry Short,Sell,2023-12-15 09:00,2265.16,5,255.11,2.25,10267.72,0.03,741.87,6.55,116.18,1.03
1323,Exit Long,Close,2023-12-15 09:00,2265.16,5,239.81,2.16,10012.61,0.02,581.59,5.25,73.51,0.66
1323,Entry Long,Buy,2023-12-13 18:45,2216.75,5,239.81,2.16,10012.61,0.02,581.59,5.25,73.51,0.66
1322,Exit Short,Close,2023-12-13 18:45,2216.75,5,-117.91,-1.07,9772.80,-0.01,240.30,2.19,182.45,1.66
1322,Entry Short,Sell,2023-12-12 18:45,2193.61,5,-117.91,-1.07,9772.80,-0.01,240.30,2.19,182.45,1.66
1321,Exit Long,SL,2023-12-12 18:00,2194.63,5,-226.17,-2.02,9890.71,-0.02,8.13,0.07,225.07,2.01
1321,Entry Long,Buy,2023-12-12 05:15,2239.42,5,-226.17,-2.02,9890.71,-0.02,8.13,0.07,225.07,2.01
1320,Exit Short,Close,2023-12-12 05:15,2239.42,5,-48.68,-0.44,10116.87,0.00,369.53,3.31,135.47,1.21
1320,Entry Short,Sell,2023-12-11 05:15,2230.13,5,-48.68,-0.44,10116.87,0.00,369.53,3.31,135.47,1.21
1319,Exit Long,SL,2023-12-11 03:45,2330.91,5,-240.20,-2.02,10165.56,-0.02,6.31,0.05,239.04,2.01
1319,Entry Long,Buy,2023-12-10 23:15,2378.48,5,-240.20,-2.02,10165.56,-0.02,6.31,0.05,239.04,2.01
1318,Exit Short,Close,2023-12-10 23:15,2378.48,5,-147.71,-1.26,10405.76,-0.01,130.88,1.11,153.72,1.31
1318,Entry Short,Sell,2023-12-10 03:00,2349.41,5,-147.71,-1.26,10405.76,-0.01,130.88,1.11,153.72,1.31
1317,Exit Long,Close,2023-12-10 03:00,2349.41,5,10.40,0.09,10553.48,0.00,302.68,2.58,110.22,0.94
1317,Entry Long,Buy,2023-12-07 18:45,2346.86,5,10.40,0.09,10553.48,0.00,302.68,2.58,110.22,0.94
1316,Exit Short,SL,2023-12-07 18:00,2277.96,5,-225.61,-2.02,10543.07,-0.02,54.93,0.49,224.47,2.01
1316,Entry Short,Sell,2023-12-07 02:15,2233.29,5,-225.61,-2.02,10543.07,-0.02,54.93,0.49,224.47,2.01
1315,Exit Long,SL,2023-12-05 23:15,2252.74,5,-232.18,-2.02,10768.68,-0.02,6.70,0.06,231.05,2.01
1315,Entry Long,Buy,2023-12-05 21:00,2298.72,5,-232.18,-2.02,10768.68,-0.02,6.70,0.06,231.05,2.01
1314,Exit Short,SL,2023-12-05 19:30,2251.03,5,-222.93,-2.02,11000.85,-0.02,83.20,0.75,221.80,2.01
1314,Entry Short,Sell,2023-12-05 10:30,2206.89,5,-222.93,-2.02,11000.85,-0.02,83.20,0.75,221.80,2.01
1313,Exit Long,Close,2023-12-05 10:30,2206.89,5,598.10,5.73,11223.78,0.06,948.96,9.09,83.74,0.80
1313,Entry Long,Buy,2023-12-01 04:30,2086.84,5,598.10,5.73,11223.78,0.06,948.96,9.09,83.74,0.80
1312,Exit Short,SL,2023-12-01 03:45,2064.42,5,-204.44,-2.02,10625.68,-0.02,25.89,0.26,203.41,2.01
1312,Entry Short,Sell,2023-11-29 18:45,2023.94,5,-204.44,-2.02,10625.68,-0.02,25.89,0.26,203.41,2.01
1311,Exit Long,Close,2023-11-29 18:45,2023.94,5,-55.83,-0.55,10830.12,-0.01,210.48,2.07,77.17,0.76
1311,Entry Long,Buy,2023-11-28 16:30,2034.70,5,-55.83,-0.55,10830.12,-0.01,210.48,2.07,77.17,0.76
1310,Exit Short,Close,2023-11-28 16:30,2034.70,5,164.80,1.59,10885.95,0.02,414.32,4.01,74.63,0.72
1310,Entry Short,Sell,2023-11-26 18:00,2068.07,5,164.80,1.59,10885.95,0.02,414.32,4.01,74.63,0.72
1309,Exit Long,Close,2023-11-26 18:00,2068.07,5,-111.28,-1.06,10721.16,-0.01,7.66,0.07,150.59,1.44
1309,Entry Long,Buy,2023-11-26 11:15,2089.91,5,-111.28,-1.06,10721.16,-0.01,7.66,0.07,150.59,1.44
1308,Exit Short,Close,2023-11-26 11:15,2089.91,5,-96.63,-0.93,10832.43,-0.01,26.01,0.25,120.84,1.17
1308,Entry Short,Sell,2023-11-25 01:30,2071.00,5,-96.63,-0.93,10832.43,-0.01,26.01,0.25,120.84,1.17
1307,Exit Long,Close,2023-11-25 01:30,2071.00,5,301.66,3.00,10929.07,0.03,622.69,6.19,34.96,0.35
1307,Entry Long,Buy,2023-11-22 12:00,2010.26,5,301.66,3.00,10929.07,0.03,622.69,6.19,34.96,0.35
1306,Exit Short,Close,2023-11-22 12:00,2010.26,5,-99.30,-1.00,10627.41,-0.01,309.30,3.11,172.00,1.73
1306,Entry Short,Sell,2023-11-21 17:15,1990.80,5,-99.30,-1.00,10627.41,-0.01,309.30,3.11,172.00,1.73
1305,Exit Long,Close,2023-11-21 17:15,1990.80,5,124.47,1.27,10726.71,0.01,515.47,5.24,111.33,1.13
1305,Entry Long,Buy,2023-11-18 20:15,1965.51,5,124.47,1.27,10726.71,0.01,515.47,5.24,111.33,1.13
1304,Exit Short,Close,2023-11-18 20:15,1965.51,5,212.01,2.11,10602.23,0.02,521.50,5.19,39.25,0.39
1304,Entry Short,Sell,2023-11-16 18:45,2008.31,5,212.01,2.11,10602.23,0.02,521.50,5.19,39.25,0.39
1303,Exit Long,Close,2023-11-16 18:45,2008.31,5,-50.41,-0.50,10390.22,0.00,374.04,3.71,190.46,1.89
1303,Entry Long,Buy,2023-11-15 15:00,2017.99,5,-50.41,-0.50,10390.22,0.00,374.04,3.71,190.46,1.89
1302,Exit Short,Close,2023-11-15 15:00,2017.99,5,152.97,1.49,10440.63,0.02,643.93,6.28,88.02,0.86
1302,Entry Short,Sell,2023-11-14 03:45,2048.99,5,152.97,1.49,10440.63,0.02,643.93,6.28,88.02,0.86
1301,Exit Long,SL,2023-11-14 00:00,2046.45,5,-210.92,-2.02,10287.67,-0.02,157.86,1.51,209.89,2.01
1301,Entry Long,Buy,2023-11-13 18:00,2088.22,5,-210.92,-2.02,10287.67,-0.02,157.86,1.51,209.89,2.01
1300,Exit Short,SL,2023-11-13 18:00,2083.88,5,-206.41,-2.02,10498.59,-0.02,156.53,1.53,205.37,2.01
1300,Entry Short,Sell,2023-11-12 01:30,2043.01,5,-206.41,-2.02,10498.59,-0.02,156.53,1.53,205.37,2.01
1299,Exit Short,SL,2023-11-11 17:15,2087.04,5,-206.72,-2.02,10705.00,-0.02,74.13,0.72,205.67,2.01
1299,Entry Short,Sell,2023-11-11 04:30,2046.11,5,-206.72,-2.02,10705.00,-0.02,74.13,0.72,205.67,2.01
1298,Exit Long,SL,2023-11-11 03:45,2023.87,5,-208.59,-2.02,10911.72,-0.02,371.07,3.59,207.58,2.01
1298,Entry Long,Buy,2023-11-10 00:00,2065.18,5,-208.59,-2.02,10911.72,-0.02,371.07,3.59,207.58,2.01
1297,Exit Long,TP,2023-11-10 00:00,2092.40,5,949.10,9.98,11120.31,0.09,950.15,9.99,150.30,1.58
1297,Entry Long,Buy,2023-11-07 23:15,1902.18,5,949.10,9.98,11120.31,0.09,950.15,9.99,150.30,1.58
1296,Exit Short,Close,2023-11-07 23:15,1902.18,5,-139.34,-1.49,10171.21,-0.01,122.01,1.30,169.84,1.81
1296,Entry Short,Sell,2023-11-07 13:30,1874.69,5,-139.34,-1.49,10171.21,-0.01,122.01,1.30,169.84,1.81
1295,Exit Long,Close,2023-11-07 13:30,1874.69,5,253.65,2.78,10310.55,0.03,465.14,5.10,3.71,0.04
1295,Entry Long,Buy,2023-11-03 22:30,1823.59,5,253.65,2.78,10310.55,0.03,465.14,5.10,3.71,0.04
1294,Exit Short,Close,2023-11-03 22:30,1823.59,5,-39.52,-0.44,10056.89,0.00,202.54,2.23,42.51,0.47
1294,Entry Short,Sell,2023-11-02 17:15,1816.05,5,-39.52,-0.44,10056.89,0.00,202.54,2.23,42.51,0.47
1293,Exit Long,SL,2023-11-02 16:30,1811.37,5,-186.68,-2.02,10096.41,-0.02,138.68,1.50,185.77,2.01
1293,Entry Long,Buy,2023-11-01 22:30,1848.34,5,-186.68,-2.02,10096.41,-0.02,138.68,1.50,185.77,2.01
1292,Exit Short,SL,2023-11-01 03:00,1829.43,5,-181.21,-2.02,10283.09,-0.02,61.85,0.69,180.30,2.01
1292,Entry Short,Sell,2023-10-31 10:30,1793.55,5,-181.21,-2.02,10283.09,-0.02,61.85,0.69,180.30,2.01
1291,Exit Long,Close,2023-10-31 10:30,1793.55,5,5.51,0.06,10464.31,0.00,201.90,2.25,76.65,0.86
1291,Entry Long,Buy,2023-10-29 15:00,1792.09,5,5.51,0.06,10464.31,0.00,201.90,2.25,76.65,0.86
1290,Exit Short,Close,2023-10-29 15:00,1792.09,5,-78.43,-0.88,10458.80,-0.01,70.46,0.79,87.09,0.98
1290,Entry Short,Sell,2023-10-29 02:15,1776.76,5,-78.43,-0.88,10458.80,-0.01,70.46,0.79,87.09,0.98
1289,Exit Long,Close,2023-10-29 02:15,1776.76,5,-65.88,-0.74,10537.23,-0.01,82.36,0.92,111.94,1.25
1289,Entry Long,Buy,2023-10-28 06:45,1789.58,5,-65.88,-0.74,10537.23,-0.01,82.36,0.92,111.94,1.25
1288,Exit Short,Close,2023-10-28 06:45,1789.58,5,-51.28,-0.58,10603.12,-0.01,220.01,2.47,91.24,1.03
1288,Entry Short,Sell,2023-10-27 10:30,1779.68,5,-51.28,-0.58,10603.12,-0.01,220.01,2.47,91.24,1.03
1287,Exit Short,SL,2023-10-27 00:45,1805.39,5,-178.79,-2.02,10654.40,-0.02,62.82,0.71,177.88,2.01
1287,Entry Short,Sell,2023-10-26 18:00,1769.99,5,-178.79,-2.02,10654.40,-0.02,62.82,0.71,177.88,2.01
1286,Exit Long,SL,2023-10-26 17:15,1773.31,5,-182.74,-2.02,10833.19,-0.02,314.80,3.48,181.85,2.01
1286,Entry Long,Buy,2023-10-26 06:45,1809.50,5,-182.74,-2.02,10833.19,-0.02,314.80,3.48,181.85,2.01
1285,Exit Short,SL,2023-10-25 18:00,1816.22,5,-179.90,-2.02,11015.93,-0.02,125.71,1.41,178.99,2.01
1285,Entry Short,Sell,2023-10-24 18:45,1780.60,5,-179.90,-2.02,11015.93,-0.02,125.71,1.41,178.99,2.01
1284,Exit Long,Close,2023-10-24 18:45,1780.60,5,235.69,2.72,11195.83,0.02,607.93,7.01,34.52,0.40
1284,Entry Long,Buy,2023-10-24 00:45,1733.11,5,235.69,2.72,11195.83,0.02,607.93,7.01,34.52,0.40
1283,Exit Long,TP,2023-10-24 00:45,1725.19,5,782.55,9.98,10960.14,0.08,783.42,9.99,40.68,0.52
1283,Entry Long,Buy,2023-10-19 22:30,1568.35,5,782.55,9.98,10960.14,0.08,783.42,9.99,40.68,0.52
1282,Exit Short,Close,2023-10-19 22:30,1568.35,5,-6.82,-0.09,10177.58,0.00,140.72,1.80,88.78,1.13
1282,Entry Short,Sell,2023-10-17 20:15,1567.30,5,-6.82,-0.09,10177.58,0.00,140.72,1.80,88.78,1.13
1281,Exit Long,Close,2023-10-17 20:15,1567.30,5,29.99,0.38,10184.40,0.00,404.27,5.18,86.58,1.11
1281,Entry Long,Buy,2023-10-14 00:00,1560.99,5,29.99,0.38,10184.40,0.00,404.27,5.18,86.58,1.11
1280,Exit Short,Close,2023-10-14 00:00,1560.99,5,-36.56,-0.47,10154.41,0.00,196.67,2.53,108.48,1.40
1280,Entry Short,Sell,2023-10-11 21:00,1553.99,5,-36.56,-0.47,10154.41,0.00,196.67,2.53,108.48,1.40
1279,Exit Long,Close,2023-10-11 21:00,1553.99,5,-108.96,-1.38,10190.97,-0.01,8.91,0.11,138.19,1.75
1279,Entry Long,Buy,2023-10-11 13:30,1575.47,5,-108.96,-1.38,10190.97,-0.01,8.91,0.11,138.19,1.75
1278,Exit Short,Close,2023-10-11 13:30,1575.47,5,227.20,2.80,10299.94,0.02,396.44,4.89,0.81,0.01
1278,Entry Short,Sell,2023-10-09 10:30,1621.23,5,227.20,2.80,10299.94,0.02,396.44,4.89,0.81,0.01
1277,Exit Long,Close,2023-10-09 10:30,1621.23,5,-73.63,-0.90,10072.73,-0.01,9.63,0.12,98.17,1.20
1277,Entry Long,Buy,2023-10-08 21:45,1635.63,5,-73.63,-0.90,10072.73,-0.01,9.63,0.12,98.17,1.20
1276,Exit Short,Close,2023-10-08 21:45,1635.63,5,-16.18,-0.20,10146.36,0.00,86.83,1.06,41.72,0.51
1276,Entry Short,Sell,2023-10-07 23:15,1632.72,5,-16.18,-0.20,10146.36,0.00,86.83,1.06,41.72,0.51
1275,Exit Long,Close,2023-10-07 23:15,1632.72,5,-1.08,-0.01,10162.55,0.00,159.13,1.95,110.92,1.36
1275,Entry Long,Buy,2023-10-06 11:15,1632.61,5,-1.08,-0.01,10162.55,0.00,159.13,1.95,110.92,1.36
1274,Exit Short,Close,2023-10-06 11:15,1632.61,5,284.49,3.37,10163.63,0.03,441.96,5.23,10.09,0.12
1274,Entry Short,Sell,2023-10-02 18:45,1689.84,5,284.49,3.37,10163.63,0.03,441.96,5.23,10.09,0.12
1273,Exit Long,SL,2023-10-02 18:45,1693.96,5,-174.61,-2.02,9879.14,-0.02,76.39,0.88,173.76,2.01
1273,Entry Long,Buy,2023-10-02 01:30,1728.54,5,-174.61,-2.02,9879.14,-0.02,76.39,0.88,173.76,2.01
1272,Exit Long,TP,2023-10-02 00:45,1778.59,5,806.75,9.98,10053.75,0.08,807.64,9.99,17.36,0.21
1272,Entry Long,Buy,2023-09-28 09:45,1616.90,5,806.75,9.98,10053.75,0.08,807.64,9.99,17.36,0.21
1271,Exit Short,Close,2023-09-28 09:45,1616.90,5,-110.96,-1.39,9247.00,-0.01,12.75,0.16,125.15,1.57
1271,Entry Short,Sell,2023-09-27 21:00,1595.03,5,-110.96,-1.39,9247.00,-0.01,12.75,0.16,125.15,1.57
1270,Exit Long,Close,2023-09-27 21:00,1595.03,5,15.86,0.20,9357.96,0.00,211.40,2.66,65.45,0.82
1270,Entry Long,Buy,2023-09-25 19:30,1591.54,5,15.86,0.20,9357.96,0.00,211.40,2.66,65.45,0.82
1269,Exit Short,Close,2023-09-25 19:30,1591.54,5,233.13,2.85,9342.10,0.02,381.63,4.66,111.82,1.36
1269,Entry Short,Sell,2023-09-19 01:30,1638.49,5,233.13,2.85,9342.10,0.02,381.63,4.66,111.82,1.36
1268,Exit Long,Close,2023-09-19 01:30,1638.49,5,6.26,0.08,9108.96,0.00,157.83,1.93,25.37,0.31
1268,Entry Long,Buy,2023-09-18 12:00,1636.91,5,6.26,0.08,9108.96,0.00,157.83,1.93,25.37,0.31
1267,Exit Short,Close,2023-09-18 12:00,1636.91,5,-67.68,-0.83,9102.70,-0.01,124.79,1.54,85.96,1.06
